,DEPTH,CAL,NPHI,DT,GR,RHOB,RLLD,RT,BS,positive_flag,negative_flag,RLLD_log
0,2854.0,11.7301,0.1689,66.133,62.933,2.4639,7.3194,4.7113,9.25,,,1.9905283574006098
1,2854.5,12.8258,0.2028,66.1171,64.66,2.4792,1.4814,0.752,9.25,,,0.3929875865970518
2,2855.0,11.6805,0.1879,64.3786,66.906,2.5137,3.3782,1.9726,9.25,,,1.2173430232641076
3,2855.5,10.6683,0.1669,62.7153,70.047,2.5864000000000003,13.6513,9.1723,9.25,,,2.6138347551913474
4,2856.0,10.6684,0.1056,62.442,71.961,2.6516,35.5276,26.9653,9.25,,,3.570309859200909
5,2856.5,10.6922,0.086,62.3495,73.644,2.6676,29.8216,22.1619,9.25,,,3.395232963162123
6,2857.0,10.7204,0.0892,62.3074,75.562,2.6452,48.3881,37.5433,9.25,,,3.879253915723556
7,2857.5,10.7479,0.0951,61.471,77.336,2.6294,39.9167,30.591,9.25,,,3.6867947826956353
8,2858.0,10.7754,0.1011,60.1381,78.55,2.6193,34.6865,26.296,9.25,,,3.546350562262266
9,2858.5,10.8029,0.1036,60.1464,78.26,2.6173,34.7825,26.3795,9.25,,,3.5491143867338946
10,2859.0,10.8296,0.0943,59.9872,76.76,2.6269,34.9642,26.5331,9.25,,,3.5543246808711983
11,2859.5,10.8405,0.0855,58.3503,74.406,2.644,39.3957,30.1783,9.25,,,3.6736566732921685
12,2860.0,10.8487,0.0767,57.0593,73.681,2.6581,46.0596,35.6544,9.25,,,3.8299362100300365
13,2860.5,10.8875,0.0749,55.8715,75.808,2.6432,57.5706,45.1752,9.25,,,4.05301202072825
14,2861.0,10.9247,0.0843,54.839,78.055,2.6614,61.5399,48.4861,9.25,,,4.119685744933199
15,2861.5,10.9617,0.0968,56.5829,79.532,2.673,43.4964,33.5731,9.25,,,3.7726781760492654
16,2862.0,11.06,0.1241,56.9722,79.754,2.6774,33.9618,25.7472,9.25,,,3.525236363572078
17,2862.5,11.1675,0.1516,56.6949,79.085,2.6428000000000003,25.5641,18.6795,9.25,,,3.2411890235312844
18,2863.0,11.2757,0.1505,57.8122,77.933,2.6388000000000003,26.5274,19.4996,9.25,,,3.2781781610855223
19,2863.5,11.2659,0.1412,58.5532,75.342,2.6434,29.0842,21.642,9.25,,,3.370195071397367
20,2864.0,11.2777,0.1412,59.3233,71.845,2.6474,31.7138,23.87,9.25,,,3.4567519173843704
21,2864.5,11.4015,0.1559,58.7912,69.361,2.6188,33.1192,25.0908,9.25,,,3.50011317463596
22,2865.0,11.5207,0.1665,56.9815,66.639,2.6214,27.6941,20.5176,9.25,,,3.3212193941164485
23,2865.5,11.6316,0.1634,56.8305,62.74,2.6364,25.5641,18.7563,9.25,,,3.2411890235312844
24,2866.0,11.4624,0.1306,56.745,60.623,2.6635,30.0361,22.4806,9.25,,,3.4023999915702228
25,2866.5,11.253,0.0804,55.3827,56.64,2.7045000000000003,38.9498,29.8878,9.25,,,3.6622736375153844
26,2867.0,11.2765,0.0483,54.0252,53.86,2.6944,51.5135,40.2421,9.25,,,3.941843909240403
27,2867.5,11.3026,0.0333,52.8605,51.868,2.6846,68.0533,54.0219,9.25,,,4.220291221676283
28,2868.0,11.3279,0.0338,52.967,50.766,2.7007000000000003,82.7544,66.395,9.25,,,4.415877185049019
29,2868.5,11.3523,0.0371,52.8627,51.162,2.715,85.3292,68.5776,9.25,,,4.446516717138319
30,2869.0,11.3651,0.0434,52.564,53.35,2.6993,85.8489,69.0207,9.25,,,4.4525887742153865
31,2869.5,11.3785,0.0497,52.0795,56.879,2.6845,84.2883,67.705,9.25,,,4.434243065339994
32,2870.0,11.3919,0.0602,51.584,59.52,2.6895,80.2635,64.3104,9.25,,,4.38531497216107
33,2870.5,11.4052,0.0755,51.1673,61.491,2.6619,70.178,55.8292,9.25,,,4.251034871601369
34,2871.0,11.4187,0.0929,50.8648,62.736,2.6571,57.8149,45.5023,9.25,,,4.057246527924495
35,2871.5,11.4393,0.1106,51.1878,63.483,2.651,47.6299,37.0686,9.25,,,3.863460715293454
36,2872.0,11.45,0.1316,51.8219,63.918,2.6646,37.7294,28.9182,9.25,,,3.6304396313848915
37,2872.5,11.4487,0.1477,52.4753,63.462,2.6758,26.7083,19.6795,9.25,,,3.2849743785220236
38,2873.0,11.413,0.1579,52.9382,61.483,2.6705,26.7168,19.6805,9.25,,,3.2852925810175444
39,2873.5,11.46,0.1673,53.3809,57.318,2.6922,26.9784,19.9071,9.25,,,3.2950365458335598
40,2874.0,11.4616,0.1435,53.7998,54.319,2.7185,29.3678,21.9152,9.25,,,3.3798988360378655
41,2874.5,11.4513,0.1199,54.113,51.733,2.7465,33.032,25.025,9.25,,,3.497476788583789
42,2875.0,11.4405,0.092,53.9328,49.927,2.7415,38.4423,29.5039,9.25,,,3.6491584158189028
43,2875.5,11.4302,0.0775,53.5389,49.318,2.7365,44.7039,34.6566,9.25,,,3.8000607461357574
44,2876.0,11.4361,0.0614,53.1994,49.544,2.7324,54.1139,42.4308,9.25,,,3.991091084459296
45,2876.5,11.4462,0.0466,53.1399,50.292,2.7283,68.1313,54.1226,9.25,,,4.2214367257718886
46,2877.0,11.4562,0.0377,53.0106,51.137,2.7233,75.7679,60.5386,9.25,,,4.327674720104536
47,2877.5,11.4666,0.0355,52.6644,53.047,2.7129000000000003,83.9076,67.4064,9.25,,,4.429716193399281
48,2878.0,11.4562,0.0379,52.2263,54.544,2.6785,95.9241,77.8132,9.25,,,4.563557253759057
49,2878.5,11.4348,0.0454,51.8726,56.367,2.6614,91.602,73.988,9.25,,,4.51745310550286
50,2879.0,11.4133,0.054,52.1072,60.249,2.6547,85.1689,68.4567,9.25,,,4.444636343723807
51,2879.5,11.3916,0.072,53.8921,63.907,2.6501,77.2863,61.7984,9.25,,,4.3475167083206765
52,2880.0,11.3699,0.091,55.9174,70.184,2.6525,56.1028,44.0659,9.25,,,4.0271857221565845
53,2880.5,11.3504,0.1106,58.0437,76.824,2.6695,30.5325,22.8797,9.25,,,3.4187916900631063
54,2881.0,11.3625,0.1312,60.315,80.79,2.621,17.7472,12.3338,9.25,,,2.876227756999267
55,2881.5,11.4187,0.1609,60.6737,82.126,2.6282,18.445,12.8996,9.25,,,2.914793331048639
56,2882.0,11.474,0.1561,60.4879,80.406,2.64,19.5791,13.8199,9.25,,,2.9744626707752446
57,2882.5,11.4756,0.1341,59.5971,75.935,2.6341,20.2875,14.3934,9.25,,,3.0100049328407095
58,2883.0,11.4551,0.1103,57.1199,70.704,2.6454,14.145,9.6171,9.25,,,2.6493612047535304
59,2883.5,11.429,0.0998,54.7549,66.314,2.6574,7.7417,4.9925,9.25,,,2.046621301727582
60,2884.0,11.4672,0.0908,52.4513,63.824,2.6711,2.7598,1.5531,9.25,,,1.015158213335317
61,2884.5,11.51,0.0986,50.5407,63.67,2.6923,1.5805,0.8013,9.25,,,0.4577412526735354
62,2885.0,11.5028,0.1037,50.427,65.167,2.6878,8.451,8.3325,9.25,,,2.1342847775623452
63,2885.5,11.4398,0.076,50.5163,66.916,2.7031,23.9617,22.6925,9.25,,,3.1764567223162805
64,2886.0,11.4638,0.0655,50.6155,66.292,2.7088,60.9511,55.4061,9.25,,,4.110071903344409
65,2886.5,11.491,0.0673,50.7517,65.384,2.682,57.2071,52.1783,9.25,,,4.046678016556899
66,2887.0,11.4978,0.0687,51.0308,63.587,2.6885000000000003,52.5654,48.1537,9.25,,,3.962058108625018
67,2887.5,11.5043,0.0531,51.3922,60.459,2.6943,62.5202,56.7684,9.25,,,4.1354897045244865
68,2888.0,11.4923,0.035,51.8076,57.79,2.6955,85.2984,76.2099,9.25,,,4.446155696994632
69,2888.5,11.4755,0.0252,52.1527,55.129,2.6828,116.466,102.3582,9.25,,,4.757599384917009
70,2889.0,11.4816,0.0256,52.2988,54.14,2.6826,135.0585,117.7675,9.25,,,4.905708017909989
71,2889.5,11.489,0.0287,52.3264,54.138,2.6614,125.647,109.9864,9.25,,,4.8334763878589655
72,2890.0,11.4768,0.0363,52.2339,55.352,2.6694,110.6928,97.5466,9.25,,,4.70675879694895
73,2890.5,11.4773,0.041,51.9808,57.389,2.6813,93.0017,82.7118,9.25,,,4.532617772556079
74,2891.0,11.4891,0.0485,51.6308,59.423,2.6935,78.1381,70.1305,9.25,,,4.358477773999845
75,2891.5,11.5012,0.0569,52.7296,60.919,2.6933,54.8917,50.1737,9.25,,,4.00536215311518
76,2892.0,11.5132,0.0653,52.6677,62.641,2.6767,42.5122,39.3679,9.25,,,3.7497910935603995
77,2892.5,11.5257,0.0768,52.6097,62.64,2.6436,45.2504,41.7743,9.25,,,3.81221150988587
78,2893.0,11.5091,0.0733,52.7891,62.298,2.6406,47.7269,43.9379,9.25,,,3.8654951802389492
79,2893.5,11.4767,0.0641,52.5797,60.798,2.6583,61.2673,55.6803,9.25,,,4.115246258523225
80,2894.0,11.4449,0.0473,52.5424,59.298,2.6754,102.389,90.59,9.25,,,4.628779284960265
81,2894.5,11.4131,0.0363,52.2977,59.594,2.6855,124.7982,109.2561,9.25,,,4.826698032754391
82,2895.0,11.3811,0.0423,50.7246,61.927,2.6765,106.0393,93.6264,9.25,,,4.663809780116502
83,2895.5,11.3701,0.0541,50.5963,64.654,2.6652,76.2269,68.4688,9.25,,,4.333714418768979
84,2896.0,11.37,0.0707,50.3854,66.9,2.6679,50.3057,46.1558,9.25,,,3.918118390764981
85,2896.5,11.3703,0.0916,51.9112,68.707,2.668,51.7127,47.3806,9.25,,,3.9457033993169133
86,2897.0,11.3679,0.1064,51.9707,68.705,2.6669,53.5693,48.9933,9.25,,,3.9809761427923744
87,2897.5,11.32,0.0998,51.8997,68.704,2.6471,59.8561,54.4227,9.25,,,4.091943348280685
88,2898.0,11.2725,0.0799,52.1367,68.702,2.6274,61.5399,55.8625,9.25,,,4.119685744933199
89,2898.5,11.2232,0.0772,51.9641,68.093,2.6574,50.0246,45.8769,9.25,,,3.9125148844358297
90,2899.0,11.2898,0.0996,51.9971,67.398,2.6598,39.8475,36.9619,9.25,,,3.6850596680110708
91,2899.5,11.389,0.117,51.8529,65.898,2.6705,44.627,41.1972,9.25,,,3.7983390570226807
92,2900.0,11.3505,0.1192,50.18,65.374,2.6883,48.4404,44.5243,9.25,,,3.8803341762891126
93,2900.5,11.1241,0.0843,50.2635,66.263,2.6763000000000003,114.3492,100.479,9.25,,,4.739256924379604
94,2901.0,11.0986,0.0543,50.3521,66.261,2.6814,97.9939,86.7934,9.25,,,4.584905231835319
95,2901.5,11.0721,0.0577,50.4097,65.977,2.6646,72.2295,64.976,9.25,,,4.279848549707355
96,2902.0,11.0461,0.0746,50.4465,64.477,2.6546,53.2391,48.6296,9.25,,,3.9747930888010066
97,2902.5,11.0254,0.097,50.4988,62.977,2.6447,46.631,42.8714,9.25,,,3.8422655560116823
98,2903.0,11.0111,0.112,50.4744,62.608,2.6507,49.7408,45.5805,9.25,,,3.90682552188082
99,2903.5,10.9838,0.1016,50.5865,62.804,2.6567,59.0408,53.634,9.25,,,4.078228730335916
100,2904.0,10.9649,0.0865,52.4277,64.541,2.6778,70.0796,63.1094,9.25,,,4.249631738849289
101,2904.5,10.9297,0.084,55.0978,67.168,2.6652,75.4241,67.6601,9.25,,,4.323126852590772
102,2905.0,10.89,0.0888,58.0076,71.72,2.6428000000000003,65.6354,59.2832,9.25,,,4.184115184546239
103,2905.5,10.8508,0.099,60.9505,75.646,2.62,54.3592,49.5536,9.25,,,3.9956138724711927
104,2906.0,10.8119,0.1114,63.7844,80.381,2.5964,44.0703,40.5846,9.25,,,3.7857860861826658
105,2906.5,10.799,0.1379,66.6144,87.87,2.5716,40.4621,37.4082,9.25,,,3.700365733506866
106,2907.0,10.7892,0.1641,69.0508,95.422,2.5468,40.2177,37.1884,9.25,,,3.6943071972294934
107,2907.5,10.7693,0.1937,69.6984,100.368,2.5222,34.272,31.872,9.25,,,3.534328694265338
108,2908.0,10.6904,0.1877,69.6832,104.861,2.498,16.5403,15.7769,9.25,,,2.8057998272786984
109,2908.5,10.5179,0.1665,69.5417,109.058,2.4192,10.4669,10.124,9.25,,,2.3482178969912435
110,2909.0,10.3465,0.1661,72.2671,110.614,2.3305,8.6127,8.368,9.25,,,2.153237858131107
111,2909.5,10.2221,0.1784,74.9781,108.789,2.3136,8.0468,7.8235,9.25,,,2.0852744968722794
112,2910.0,10.1722,0.1809,77.3944,100.19,2.2959,9.9034,9.5586,9.25,,,2.2928781325239034
113,2910.5,10.1736,0.1753,79.9728,85.672,2.2813,12.784,12.2374,9.25,,,2.548194389023919
114,2911.0,10.1759,0.1701,82.1304,74.013,2.2869,14.952,14.24,9.25,,,2.7048450701532616
115,2911.5,10.1784,0.1771,84.2793,68.053,2.2922,9.4898,9.1726,9.25,,,2.250217537584164
116,2912.0,10.1807,0.1848,86.1859,65.55,2.2974,6.6308,6.4835,9.25,,,1.8917254605685738
117,2912.5,10.183,0.1749,85.5675,64.799,2.3026,4.1185,4.0883,9.25,,,1.4154890193991665
118,2913.0,10.1853,0.1848,85.4043,64.401,2.3078,3.2158,3.2131,9.25,,,1.1680761603281742
119,2913.5,10.1875,0.1927,85.607,65.007,2.3103,2.9113,2.9165,9.25,,,1.0685997168220422
120,2914.0,10.191,0.2005,86.0027,65.641,2.3014,2.8564,2.8631,9.25,,,1.0495620906928178
121,2914.5,10.2211,0.2081,86.4221,66.389,2.2953,3.697,3.6824,9.25,,,1.3075216799544949
122,2915.0,10.252,0.2105,86.8088,66.827,2.2981000000000003,4.8376,4.7826,9.25,,,1.5764187299768662
123,2915.5,10.2702,0.2165,87.0247,66.825,2.2995,6.3388,6.2142,9.25,,,1.8466894760865162
124,2916.0,10.2698,0.2161,87.0659,66.216,2.291,7.4042,7.2223,9.25,,,2.002047406772138
125,2916.5,10.2697,0.1894,86.9884,65.354,2.2826,5.6075,5.519,9.25,,,1.7241049874122263
126,2917.0,10.2747,0.1796,86.9694,64.121,2.2908,4.3009,4.2693,9.25,,,1.4588243031244224
127,2917.5,10.3163,0.1796,86.8004,63.371,2.3003,3.2988,3.3003,9.25,,,1.1935587659770632
128,2918.0,10.3512,0.1902,86.3256,63.17,2.3078,3.1623,3.1689,9.25,,,1.151299610947116
129,2918.5,10.3547,0.2021,85.7959,65.076,2.3154,3.6992,3.692,9.25,,,1.3081165800558665
130,2919.0,10.375,0.2061,85.215,65.824,2.3281,4.4114,4.382,9.25,,,1.4841920993963507
131,2919.5,10.3951,0.2008,84.5277,65.839,2.3454,4.9749,4.924,9.25,,,1.6044052699060256
132,2920.0,10.4152,0.1913,83.6351,64.988,2.3497,4.7228,4.6837,9.25,,,1.5524018440508176
133,2920.5,10.4373,0.1806,82.1346,63.689,2.3521,4.4447,4.418,9.25,,,1.4917123751246553
134,2921.0,10.469,0.1685,80.311,62.371,2.3543,4.2512,4.2338,9.25,,,1.447201296023412
135,2921.5,10.4999,0.1666,78.027,62.267,2.3556,4.5094,4.4843,9.25,,,1.5061641069702747
136,2922.0,10.5308,0.1533,75.2107,64.374,2.4105,4.8571,4.8205,9.25,,,1.5804415519925088
137,2922.5,10.5617,0.1238,72.9663,65.588,2.4728000000000003,6.8937,6.7655,9.25,,,1.9306079510468632
138,2923.0,10.5926,0.0941,70.9137,66.803,2.5158,10.7182,10.3671,9.25,,,2.371943231096357
139,2923.5,10.6235,0.0644,69.0425,66.801,2.5573,27.9757,26.1799,9.25,,,3.3313362762263115
140,2924.0,10.6543,0.0255,67.6951,66.377,2.5855,67.8069,61.0774,9.25,,,4.216663959679648
141,2924.5,10.6698,0.0143,66.8198,66.19,2.5971,126.593,110.4894,9.25,,,4.840977215922319
142,2925.0,10.6773,0.0207,66.1731,64.779,2.5879000000000003,62.1116,56.1974,9.25,,,4.128932766986471
143,2925.5,10.6863,0.0375,66.0213,63.517,2.5763000000000003,47.012,43.1254,9.25,,,3.8504028882706076
144,2926.0,10.7051,0.0611,64.1258,63.526,2.5919,34.6865,32.229,9.25,,,3.546350562262266
145,2926.5,10.7376,0.0952,62.2742,66.184,2.6237,38.5429,35.6828,9.25,,,3.6517719066524905
146,2927.0,10.7675,0.1267,60.8436,70.323,2.6305,43.2858,39.8848,9.25,,,3.767824636650115
147,2927.5,10.7975,0.1432,59.3962,76.278,2.6432,48.6124,44.5451,9.25,,,3.8838786423956666
148,2928.0,10.8334,0.123,58.0909,79.012,2.6658,53.8275,49.0846,9.25,,,3.9857844889901997
149,2928.5,10.8545,0.108,58.4514,80.767,2.682,59.8561,54.2997,9.25,,,4.091943348280685
150,2929.0,10.8617,0.1021,57.6751,81.374,2.6659,59.1244,53.6705,9.25,,,4.079643698769062
151,2929.5,10.8682,0.1004,59.1373,80.611,2.6504000000000003,53.0565,48.424,9.25,,,3.9713573834732494
152,2930.0,10.8848,0.1133,61.0963,79.86,2.6412,49.7493,45.5544,9.25,,,3.9069963931538547
153,2930.5,10.9049,0.1295,62.0792,79.109,2.6516,50.3789,46.1067,9.25,,,3.919572436624962
154,2931.0,10.925,0.1456,63.7345,77.72,2.6286,51.5577,47.136,9.25,,,3.942701568852581
155,2931.5,10.9451,0.1508,65.704,77.0,2.6141,53.0801,48.4623,9.25,,,3.9718020934109886
156,2932.0,10.9663,0.1375,66.8162,75.997,2.6166,52.2451,47.7425,9.25,,,3.955946106543004
157,2932.5,10.9481,0.1213,69.4615,74.891,2.6168,50.6997,46.3953,9.25,,,3.9259199934198676
158,2933.0,10.9192,0.1249,70.8664,72.851,2.5877,47.9317,43.9781,9.25,,,3.8697770809339556
159,2933.5,10.8927,0.1275,71.921,70.615,2.5577,43.3459,39.9629,9.25,,,3.7692121197456006
160,2934.0,10.9449,0.1251,73.686,66.329,2.5218,30.9145,28.8889,9.25,,,3.431225329501123
161,2934.5,10.9846,0.1338,75.2154,63.283,2.4838,19.4861,18.526,9.25,,,2.969701390879543
162,2935.0,10.7517,0.148,76.655,60.687,2.4448,12.2803,11.8425,9.25,,,2.5079963523880164
163,2935.5,10.5577,0.1688,77.7641,59.444,2.415,7.7157,7.543,9.25,,,2.0432572140387926
164,2936.0,10.6384,0.1913,78.3022,58.693,2.3842,6.0862,6.0039,9.25,,,1.8060239132417595
165,2936.5,10.7163,0.1891,78.4755,58.251,2.3487,5.3106,5.2685,9.25,,,1.6697048232207492
166,2937.0,10.711,0.189,78.2509,58.249,2.3574,5.1624,5.126,9.25,,,1.641401587639493
167,2937.5,10.7269,0.1916,77.7333,58.248,2.3709,6.0559,5.9821,9.25,,,1.8010330034492763
168,2938.0,10.7702,0.1688,77.0665,58.246,2.3846,7.3993,7.2634,9.25,,,2.0013854011411785
169,2938.5,10.8133,0.1537,76.4352,59.043,2.3983,9.0407,8.818,9.25,,,2.201736605034575
170,2939.0,10.8562,0.1475,76.4482,61.289,2.411,11.0197,10.6793,9.25,,,2.3996845801237194
171,2939.5,10.8883,0.1461,77.1232,63.713,2.4169,10.0062,9.7336,9.25,,,2.3032049008734514
172,2940.0,10.8742,0.1477,78.3381,65.699,2.4101,8.6802,8.4845,9.25,,,2.1610445698814624
173,2940.5,10.861,0.1587,79.9105,66.972,2.4018,7.5245,7.3904,9.25,,,2.018164363244636
174,2941.0,10.8477,0.1705,81.5254,67.356,2.3931,6.9446,6.8387,9.25,,,1.9379643791552603
175,2941.5,10.836,0.1823,82.8854,67.354,2.384,6.5596,6.4713,9.25,,,1.8809296254871535
176,2942.0,10.8108,0.1928,83.7916,67.353,2.3703,6.154,6.0825,9.25,,,1.8171022768998502
177,2942.5,10.8225,0.1967,84.1515,67.17,2.3622,6.3859,6.3046,9.25,,,1.8540924349153634
178,2943.0,10.8324,0.2073,84.1137,66.419,2.3675,6.2452,6.1712,9.25,,,1.8318131686852281
179,2943.5,10.842,0.2059,83.6823,65.524,2.372,6.1128,6.0456,9.25,,,1.8103849333512199
180,2944.0,10.8549,0.2114,82.8515,64.915,2.3662,6.0412,5.9783,9.25,,,1.7986026677100495
181,2944.5,10.879,0.2076,81.5543,64.167,2.3773,6.6265,6.5386,9.25,,,1.8910767613385964
182,2945.0,10.8897,0.2034,79.8995,63.416,2.3992,6.154,6.0888,9.25,,,1.8171022768998502
183,2945.5,10.8979,0.1959,77.7919,62.245,2.4211,6.3859,6.3109,9.25,,,1.8540924349153634
184,2946.0,10.9142,0.1873,76.4496,61.261,2.4336,8.0144,7.8594,9.25,,,2.081239923621215
185,2946.5,11.0092,0.1697,75.0789,59.948,2.4295,9.9223,9.668,9.25,,,2.294784749261312
186,2947.0,11.1033,0.1522,73.6983,59.198,2.465,12.0873,11.7063,9.25,,,2.4921553146239117
187,2947.5,11.1665,0.1353,73.2069,58.068,2.4893,12.5428,12.1391,9.25,,,2.529146795766724
188,2948.0,11.0626,0.1191,72.8672,57.0,2.4924,11.6484,11.2914,9.25,,,2.455168831524044
189,2948.5,10.9611,0.1153,72.7253,56.284,2.4571,9.6458,9.4028,9.25,,,2.2665225874488297
190,2949.0,10.8594,0.1299,71.7905,54.979,2.43,8.1047,7.9394,9.25,,,2.092444140313825
191,2949.5,10.8169,0.1411,69.9072,54.228,2.4407,7.4042,7.2721,9.25,,,2.002047406772138
192,2950.0,10.8722,0.1509,68.3222,53.954,2.4541,8.4257,8.2439,9.25,,,2.131286558840383
193,2950.5,11.0394,0.1569,66.4224,53.334,2.5587,12.6593,12.2313,9.25,,,2.538392122928273
194,2951.0,11.1983,0.1379,64.4382,52.584,2.5784,25.949,24.4503,9.25,,,3.2561330732239084
195,2951.5,11.3236,0.0885,62.6427,51.833,2.6008,56.9532,51.9044,9.25,,,4.0422298779546475
196,2952.0,11.3248,0.0435,61.1359,50.648,2.6272,130.1541,113.6353,9.25,,,4.86871913305734
197,2952.5,11.3186,0.0323,60.9541,49.691,2.6162,159.3416,137.6232,9.25,,,5.071050325322666
198,2953.0,11.3117,0.0203,61.0853,48.973,2.5984000000000003,183.2535,157.0872,9.25,,,5.210870440175089
199,2953.5,11.3038,0.0203,61.6507,48.473,2.5829,171.767,147.7525,9.25,,,5.146138907281302
200,2954.0,11.2956,0.0302,62.9359,48.471,2.5588,95.6028,84.8255,9.25,,,4.560202108331379
201,2954.5,11.2902,0.0466,64.4883,48.469,2.5323,40.7359,37.7474,9.25,,,3.7071097675408753
202,2955.0,11.2891,0.0657,66.6988,49.143,2.5058,26.672,25.1217,9.25,,,3.283614326008438
203,2955.5,11.2442,0.0847,69.4974,50.099,2.4797,17.1624,16.4305,9.25,,,2.842720944420159
204,2956.0,11.1961,0.1038,72.4565,51.596,2.4634,9.9539,9.7182,9.25,,,2.297964434173321
205,2956.5,11.1479,0.1212,74.8643,53.327,2.4474,10.2172,9.9603,9.25,,,2.3240725746354687
206,2957.0,11.098,0.1339,76.37,55.198,2.4316,10.7688,10.4722,9.25,,,2.3766530643477464
207,2957.5,11.1392,0.1456,77.3054,56.694,2.4247,11.6542,11.3058,9.25,,,2.455666630063243
208,2958.0,11.2003,0.1432,78.2761,57.885,2.4368,11.6517,11.3109,9.25,,,2.4554520921128025
209,2958.5,11.2219,0.124,79.0687,58.632,2.4188,12.0927,11.7257,9.25,,,2.4926019647554067
210,2959.0,11.0555,0.1084,79.5505,59.398,2.3964,9.8503,9.6051,9.25,,,2.287501911572989
211,2959.5,10.8909,0.1265,79.9811,59.397,2.3877,7.3761,7.252,9.25,,,1.9982450436461219
212,2960.0,10.8316,0.1392,80.2085,59.131,2.3872,5.9552,5.894,9.25,,,1.7842647874657944
213,2960.5,10.8545,0.1449,80.2963,58.38,2.3973,5.4067,5.3706,9.25,,,1.6876389252282658
214,2961.0,10.8742,0.1505,79.7278,57.568,2.3937,6.1581,6.0912,9.25,,,1.8177682884091058
215,2961.5,10.9888,0.1403,78.2337,57.486,2.4063,7.6974,7.5659,9.25,,,2.0408826095012125
216,2962.0,11.0344,0.1296,76.8957,56.513,2.4312,12.5544,12.1326,9.25,,,2.530071201742374
217,2962.5,11.0426,0.1064,75.8938,55.377,2.4622,20.6662,19.6138,9.25,,,3.028499515476874
218,2963.0,11.0489,0.0924,75.3194,54.523,2.4662,16.4551,15.749,9.25,,,2.800635459557026
219,2963.5,11.1231,0.1034,75.6968,53.913,2.4534,11.2892,10.9623,9.25,,,2.4238465164835366
220,2964.0,10.9897,0.1314,76.8286,54.091,2.3972,7.7428,7.609,9.25,,,2.0467633792892537
221,2964.5,10.8285,0.1637,78.7031,55.481,2.3419,5.307,5.273,9.25,,,1.669026703845758
222,2965.0,10.7198,0.1938,80.7199,57.556,2.3302,4.709,4.6906,9.25,,,1.5494755712614174
223,2965.5,10.7692,0.2161,81.7452,58.771,2.3242000000000003,4.3718,4.3687,9.25,,,1.475174823613765
224,2966.0,10.7697,0.2133,81.909,61.748,2.3389,4.3306,4.329,9.25,,,1.4657061005440521
225,2966.5,10.7724,0.1989,80.8848,64.465,2.4155,5.8319,5.7713,9.25,,,1.7633428477829434
226,2967.0,10.8425,0.1673,78.6604,66.292,2.4591000000000003,8.1945,8.0222,9.25,,,2.103463197521745
227,2967.5,10.9553,0.1463,75.7151,68.491,2.5096,11.8105,11.429,9.25,,,2.4689889663156257
228,2968.0,11.0674,0.1233,70.8621,69.097,2.5852,19.1485,18.228,9.25,,,2.952224383577057
229,2968.5,11.1835,0.1088,65.8847,68.86,2.5978000000000003,31.2353,29.2207,9.25,,,3.4415488655096222
230,2969.0,11.2098,0.1119,61.4027,67.733,2.6172,37.3991,34.7528,9.25,,,3.6216466399598164
231,2969.5,11.2103,0.084,57.4081,66.053,2.6561,41.533,38.4323,9.25,,,3.726488291970854
232,2970.0,11.21,0.0724,54.6175,64.628,2.6421,58.8136,53.4803,9.25,,,4.074373120677597
233,2970.5,11.21,0.0608,52.7665,61.824,2.6518,74.5973,67.0158,9.25,,,4.312104313525241
234,2971.0,11.21,0.0446,52.465,59.239,2.6628,86.6465,77.2427,9.25,,,4.46183662296267
235,2971.5,11.21,0.0399,53.901,56.928,2.672,80.4619,72.0036,9.25,,,4.387783780461076
236,2972.0,11.21,0.0445,54.5338,55.076,2.6545,71.2451,64.1548,9.25,,,4.266126044854038
237,2972.5,11.21,0.0427,55.1007,53.128,2.6395,66.9303,60.4619,9.25,,,4.203651779397441
238,2973.0,11.205,0.0352,56.1854,52.669,2.6284,66.2651,59.89,9.25,,,4.193663363423784
239,2973.5,11.1962,0.0277,57.1264,52.234,2.6473,79.3741,71.0755,9.25,,,4.374172118565896
240,2974.0,11.1875,0.0202,57.2036,51.45,2.6586,97.231,86.1545,9.25,,,4.5770895906601705
241,2974.5,11.1788,0.0127,56.4401,50.733,2.6346,122.8898,107.5632,9.25,,,4.811288018823459
242,2975.0,11.17,0.0111,55.7359,49.982,2.6321000000000003,109.0489,96.0448,9.25,,,4.691796405480761
243,2975.5,11.1613,0.0183,55.7078,49.622,2.6474,95.0757,84.3344,9.25,,,4.554673416395686
244,2976.0,11.1525,0.0256,55.5645,49.62,2.6718,90.8493,80.7726,9.25,,,4.5092020898042415
245,2976.5,11.1438,0.0356,54.5858,50.227,2.6922,93.5804,83.0706,9.25,,,4.538820959846546
246,2977.0,11.135,0.039,53.6833,50.638,2.6943,97.5638,86.4171,9.25,,,4.580506522978677
247,2977.5,11.1282,0.0366,53.4364,51.787,2.7036,104.1366,91.9251,9.25,,,4.645703498843804
248,2978.0,11.1241,0.0399,53.1156,53.261,2.7197,89.1205,79.3052,9.25,,,4.489989386576162
249,2978.5,11.12,0.043,52.7541,55.152,2.7356000000000003,84.6055,75.4878,9.25,,,4.437999276319331
250,2979.0,11.1158,0.0468,52.3877,57.07,2.7436,79.3447,71.0263,9.25,,,4.373801652051076
251,2979.5,11.1117,0.049,52.1014,57.818,2.7277,70.6964,63.6575,9.25,,,4.258394652228439
