,DEPTH,CAL,NPHI,DT,GR,RHOB,RLLD,RT,BS,positive_flag,negative_flag,RLLD_log
1412,3616.0,9.804,0.029,54.3569,55.437,2.649,167.766,139.9217,9.875,,,5.122570151333211
1413,3616.5,9.827,0.039,55.3687,66.741,2.656,154.068,128.9736,9.875,,,5.037394063396947
1414,3617.0,9.84,0.05,56.4178,77.231,2.67,142.61,119.7713,9.875,,,4.960113631748675
1415,3617.5,9.848,0.063,57.5686,75.918,2.681,131.445,110.7663,9.875,,,4.878588513175924
1416,3618.0,9.85,0.074,59.0861,71.763,2.688,118.266,100.086,9.875,,,4.772936324772847
1417,3618.5,9.858,0.079,60.7446,71.366,2.696,101.116,86.1152,9.875,,,4.616268372654125
1418,3619.0,9.868,0.074,61.5463,74.339,2.689,84.61,72.5745,9.875,,,4.438052462936409
1419,3619.5,9.877,0.07,61.8165,76.799,2.684,90.664,77.5608,9.875,,,4.507160365430647
1420,3620.0,9.871,0.069,61.8669,78.913,2.687,101.272,86.252,9.875,,,4.617809966334527
1421,3620.5,9.87,0.082,61.9127,79.416,2.672,113.418,96.1608,9.875,,,4.731080108856083
1422,3621.0,9.87,0.096,62.0102,75.99,2.671,121.348,102.6065,9.875,,,4.798662450784218
1423,3621.5,9.862,0.107,62.3062,72.369,2.674,105.787,89.9338,9.875,,,4.661427638528715
1424,3622.0,9.861,0.113,62.6166,73.255,2.675,86.59,74.2003,9.875,,,4.46118433545971
1425,3622.5,9.854,0.115,63.2388,77.774,2.668,74.417,64.1475,9.875,,,4.309684410361782
1426,3623.0,9.844,0.119,64.1336,82.939,2.662,66.98,57.9717,9.875,,,4.204394067366058
1427,3623.5,9.834,0.125,65.1877,84.336,2.664,60.862,52.8706,9.875,,,4.108609006235805
1428,3624.0,9.824,0.117,66.196,87.082,2.671,56.074,48.8641,9.875,,,4.0266722469882295
1429,3624.5,9.815,0.108,66.2072,89.657,2.673,56.481,49.2019,9.875,,,4.033904298410684
1430,3625.0,9.798,0.099,65.4695,93.304,2.68,62.339,54.0894,9.875,,,4.132587233145405
1431,3625.5,9.779,0.095,64.6553,87.607,2.691,69.2,59.7882,9.875,,,4.237000862623624
1432,3626.0,9.765,0.096,63.6738,76.92,2.682,75.206,64.757,9.875,,,4.320231015007004
1433,3626.5,9.754,0.1,63.0835,69.323,2.679,75.624,65.0972,9.875,,,4.325773693123083
1434,3627.0,9.751,0.11,63.064,71.118,2.687,75.483,69.4441,9.875,,,4.323907465338494
1435,3627.5,9.75,0.132,63.1827,75.164,2.682,72.229,72.2484,9.875,,,4.279841627304035
1436,3628.0,9.754,0.154,64.0475,81.743,2.682,63.671,67.0602,9.875,,,4.153729199889576
1437,3628.5,9.772,0.177,65.256,91.66,2.696,53.677,57.7744,9.875,,,3.9829846043654897
1438,3629.0,9.82,0.199,66.2856,102.133,2.682,45.791,50.3839,9.875,,,3.824087565259979
1439,3629.5,9.983,0.215,67.0924,106.551,2.661,40.438,45.4718,9.875,,,3.699769936945109
1440,3630.0,10.267,0.232,67.4767,109.072,2.646,36.754,40.4791,9.875,,,3.6042470632732324
1441,3630.5,10.517,0.25,67.3825,111.239,2.646,33.644,34.8542,9.875,,,3.5158347341001908
1442,3631.0,10.47,0.259,67.3437,112.574,2.65,30.931,28.0262,9.875,,,3.431758917244499
1443,3631.5,10.955,0.251,67.344,111.028,2.641,30.094,27.4617,9.875,,,3.4043258163366863
1444,3632.0,11.253,0.23,67.3373,112.525,2.639,32.604,29.6974,9.875,,,3.4844349802322108
1445,3632.5,10.928,0.185,67.2928,113.057,2.657,37.733,33.926,9.875,,,3.630535043139692
1446,3633.0,10.175,0.156,67.8018,116.8,2.66,45.642,40.2118,9.875,,,3.820828345243219
1447,3633.5,9.87,0.13,68.0096,125.621,2.643,54.951,47.9362,9.875,,,4.006441879046189
1448,3634.0,9.977,0.106,68.1589,136.999,2.622,69.949,69.8563,9.875,,,4.247766405083642
1449,3634.5,9.765,0.079,68.3068,157.379,2.6,97.038,120.4157,9.875,,,4.575102654365696
1450,3635.0,9.554,0.073,68.2785,170.72,2.58,123.222,182.2435,9.875,,,4.813987606586011
1451,3635.5,9.496,0.079,67.9377,151.507,2.573,86.349,119.156,9.875,,,4.458397223749718
1452,3636.0,9.343,0.087,67.6412,123.785,2.544,46.561,55.7151,9.875,,,3.840763280855771
1453,3636.5,9.064,0.094,66.7553,96.063,2.515,31.081,38.5226,9.875,,,3.4365967000140163
1454,3637.0,8.859,0.097,66.2842,71.198,2.497,20.689,26.0791,9.875,,,3.029602158061606
1455,3637.5,8.785,0.094,65.9893,61.318,2.491,14.81,18.0343,9.875,,,2.6953026282797072
1456,3638.0,8.8,0.093,65.8084,58.578,2.498,14.841,18.1626,9.875,,,2.6973936209136813
1457,3638.5,8.839,0.093,65.4502,58.867,2.508,17.184,21.3108,9.875,,,2.843978718326454
1458,3639.0,8.942,0.094,65.4899,60.025,2.51,20.735,27.0113,9.875,,,3.031823093698345
1459,3639.5,9.066,0.098,65.3985,61.826,2.506,24.371,33.9043,9.875,,,3.193393900853509
1460,3640.0,9.136,0.104,65.3749,66.06,2.505,24.37,34.6833,9.875,,,3.193352867637115
1461,3640.5,9.012,0.11,65.2321,75.377,2.473,20.946,29.0846,9.875,,,3.0419476973509543
1462,3641.0,8.888,0.114,65.2576,76.833,2.46,17.133,22.5191,9.875,,,2.8410064283508354
1463,3641.5,8.853,0.112,65.0995,71.905,2.494,15.397,19.192,9.875,,,2.7341726852477817
1464,3642.0,8.855,0.102,65.2936,67.037,2.508,17.157,21.882,9.875,,,2.842406253601289
1465,3642.5,8.88,0.092,65.255,64.637,2.5,20.367,27.1952,9.875,,,3.0139159439876195
1466,3643.0,8.905,0.086,65.5036,61.069,2.495,22.332,30.0986,9.875,,,3.106020627448114
1467,3643.5,8.904,0.08,65.6622,57.711,2.495,21.082,26.6202,9.875,,,3.0484195958329976
1468,3644.0,8.887,0.074,65.7534,57.117,2.52,20.325,23.452,9.875,,,3.0118516554338743
1469,3644.5,8.873,0.067,65.308,59.708,2.566,23.695,25.1994,9.875,,,3.1652640554195517
1470,3645.0,8.879,0.061,65.4781,64.787,2.607,32.793,33.18,9.875,,,3.490215077979808
1471,3645.5,8.937,0.069,65.9244,86.155,2.638,49.884,51.5458,9.875,,,3.9097003100585006
1472,3646.0,9.066,0.083,66.2616,124.244,2.649,117.557,168.0455,9.875,,,4.76692332234113
1473,3646.5,9.224,0.1,66.5769,153.419,2.639,163.144,246.184,9.875,,,5.094633246390046
1474,3647.0,9.309,0.101,67.2228,155.863,2.621,157.088,226.7438,9.875,,,5.056806157875642
1475,3647.5,9.312,0.101,67.6479,131.704,2.628,161.967,244.725,9.875,,,5.087392610778263
1476,3648.0,9.295,0.1,68.2871,107.544,2.621,136.014,208.256,9.875,,,4.912757821614443
1477,3648.5,9.3,0.099,68.2484,92.546,2.598,102.815,159.3177,9.875,,,4.632931256773482
1478,3649.0,9.291,0.105,67.8723,85.025,2.561,70.241,110.3753,9.875,,,4.251932186127568
1479,3649.5,9.216,0.11,67.5964,83.805,2.521,41.879,63.5713,9.875,,,3.7347845079713173
1480,3650.0,9.082,0.113,66.8913,83.449,2.495,19.457,24.7899,9.875,,,2.9682069024892392
1481,3650.5,8.944,0.114,66.3542,77.776,2.507,15.968,20.3926,9.875,,,2.770586719569108
1482,3651.0,8.904,0.113,66.0052,67.749,2.51,14.764,18.3535,9.875,,,2.692191785167752
1483,3651.5,8.879,0.104,65.6244,62.825,2.51,16.032,19.7182,9.875,,,2.7745867249024543
1484,3652.0,8.826,0.089,65.2806,62.386,2.516,19.014,23.7525,9.875,,,2.9451755499368386
1485,3652.5,8.788,0.073,64.9219,62.873,2.523,24.008,31.863,9.875,,,3.178387108138066
1486,3653.0,8.802,0.057,64.892,61.023,2.538,33.434,50.4523,9.875,,,3.509573346280439
1487,3653.5,8.849,0.048,64.9799,56.869,2.557,42.922,71.6864,9.875,,,3.75938451499929
1488,3654.0,8.881,0.054,64.7095,53.447,2.562,38.972,64.4943,9.875,,,3.662843439563095
1489,3654.5,8.882,0.067,64.6038,54.225,2.56,33.094,54.1601,9.875,,,3.4993519970696525
1490,3655.0,8.865,0.078,64.7707,56.999,2.531,28.649,47.1908,9.875,,,3.355118538537628
1491,3655.5,8.847,0.083,65.203,59.783,2.504,25.574,42.803,9.875,,,3.2415762103889767
1492,3656.0,8.833,0.082,65.7388,60.933,2.502,23.167,39.2796,9.875,,,3.1427288522883323
1493,3656.5,8.83,0.084,66.2795,59.077,2.493,21.089,35.9041,9.875,,,3.0487515775296274
1494,3657.0,8.828,0.081,66.6932,55.681,2.488,19.547,33.2792,9.875,,,2.972821821970885
1495,3657.5,8.82,0.082,67.1598,52.463,2.485,18.05,30.5416,9.875,,,2.89314568477889
1496,3658.0,8.805,0.09,67.7119,52.416,2.477,16.809,28.3617,9.875,,,2.8219144572512573
1497,3658.5,8.783,0.101,68.1145,52.413,2.483,15.763,26.5835,9.875,,,2.7576654216444054
1498,3659.0,8.763,0.112,67.7085,53.686,2.478,14.849,24.9399,9.875,,,2.6979325229139244
1499,3659.5,8.723,0.12,67.2081,57.912,2.468,14.308,23.8818,9.875,,,2.6608188213967714
1500,3660.0,8.686,0.121,66.5801,61.879,2.463,14.835,24.976,9.875,,,2.6969892537427853
1501,3660.5,8.691,0.118,66.1075,65.365,2.469,17.578,31.1067,9.875,,,2.8666481201424534
1502,3661.0,8.869,0.119,65.698,67.602,2.485,20.303,37.3945,9.875,,,3.0107686583801043
1503,3661.5,9.112,0.126,65.383,68.274,2.47,20.725,38.7144,9.875,,,3.031340701021359
1504,3662.0,9.113,0.136,65.7247,67.577,2.45,18.479,34.2516,9.875,,,2.9166349521952886
1505,3662.5,8.918,0.139,66.0398,66.753,2.449,14.416,25.6171,9.875,,,2.668338700865982
1506,3663.0,8.79,0.135,66.0754,63.436,2.448,11.8,20.3266,9.875,,,2.468099531471619
1507,3663.5,8.773,0.13,66.1884,62.006,2.448,11.017,18.878,9.875,,,2.399439534357928
1508,3664.0,8.796,0.126,65.9855,65.504,2.456,11.684,20.2604,9.875,,,2.4582203845254944
1509,3664.5,8.81,0.125,65.8018,65.693,2.462,13.089,22.901,9.875,,,2.5717721828095823
1510,3665.0,8.822,0.129,65.2979,65.482,2.459,14.884,26.413,9.875,,,2.7002868104843762
1511,3665.5,8.788,0.134,64.3471,67.391,2.455,15.537,27.27,9.875,,,2.743224276109864
1512,3666.0,8.748,0.136,64.1701,67.24,2.455,15.015,25.5312,9.875,,,2.7090497014352937
1513,3666.5,8.732,0.132,64.5357,63.554,2.467,14.185,23.3378,9.875,,,2.6521850682608146
1514,3667.0,8.764,0.122,64.9396,62.097,2.494,13.348,21.2577,9.875,,,2.5913665608891274
1515,3667.5,8.82,0.11,65.5125,59.468,2.518,13.075,20.3859,9.875,,,2.5707020099509865
1516,3668.0,8.855,0.102,65.8399,57.209,2.532,14.386,22.8704,9.875,,,2.6662555114451645
1517,3668.5,8.842,0.094,66.5011,57.854,2.542,17.286,28.6723,9.875,,,2.8498969253304467
1518,3669.0,8.817,0.088,66.9439,59.766,2.555,21.806,39.7262,9.875,,,3.08218516128419
1519,3669.5,8.828,0.09,67.3172,63.541,2.571,29.623,26.5394,9.875,,,3.3885510866278326
1520,3670.0,8.959,0.112,67.3704,72.189,2.613,39.371,34.7044,9.875,,,3.6730295046838703
1521,3670.5,9.242,0.136,67.2954,87.157,2.646,52.06,93.5136,9.875,,,3.9523968995664194
1522,3671.0,9.495,0.15,67.1463,113.605,2.652,54.307,83.8561,9.875,,,3.994653132075096
1523,3671.5,9.628,0.152,67.2654,137.171,2.649,47.309,59.6591,9.875,,,3.856700552239363
1524,3672.0,9.679,0.137,67.6003,136.159,2.632,40.919,42.5363,9.875,,,3.711594502857151
1525,3672.5,9.681,0.124,67.3654,120.941,2.615,40.995,38.3288,9.875,,,3.713450108048141
1526,3673.0,9.656,0.107,67.3994,102.424,2.622,50.562,48.2001,9.875,,,3.923200306018271
1527,3673.5,9.628,0.074,67.6488,88.912,2.618,67.278,71.6386,9.875,,,4.208833288706799
1528,3674.0,9.603,0.057,67.7564,77.53,2.622,84.939,99.3431,9.875,,,4.441933351799576
1529,3674.5,9.589,0.068,68.0368,69.619,2.616,95.985,118.5433,9.875,,,4.564191929259533
1530,3675.0,9.583,0.083,68.2275,75.959,2.604,80.25,88.6794,9.875,,,4.385146762010125
1531,3675.5,9.59,0.101,67.8962,81.663,2.595,67.564,71.7735,9.875,,,4.213075296818099
1532,3676.0,9.6,0.117,68.3152,80.235,2.593,55.741,57.3656,9.875,,,4.0207159623306215
1533,3676.5,9.618,0.127,68.2741,73.204,2.591,46.423,46.6481,9.875,,,3.8377950260738483
1534,3677.0,9.638,0.139,68.1611,69.517,2.57,39.303,38.9702,9.875,,,3.6713008518396433
1535,3677.5,9.658,0.146,68.0538,66.804,2.551,33.534,32.6436,9.875,,,3.512559849515616
1536,3678.0,9.685,0.145,67.9552,69.576,2.538,29.054,26.2275,9.875,,,3.369156167450692
1537,3678.5,9.717,0.138,67.8235,78.199,2.538,27.176,24.6415,9.875,,,3.302334230858283
1538,3679.0,9.764,0.133,67.7858,80.258,2.541,28.0,25.3501,9.875,,,3.332204510175204
1539,3679.5,9.805,0.129,67.8069,72.655,2.54,30.141,27.1696,9.875,,,3.405886371148287
1540,3680.0,9.819,0.124,67.8342,68.753,2.549,33.248,32.0871,9.875,,,3.5039946149168166
1541,3680.5,9.828,0.123,67.6082,67.91,2.565,35.235,33.8823,9.875,,,3.5620399067789856
1542,3681.0,9.839,0.131,67.3624,69.29,2.555,34.629,30.9466,9.875,,,3.5446914813008847
1543,3681.5,9.84,0.14,67.2301,76.313,2.545,34.017,30.4347,9.875,,,3.5268603996578127
1544,3682.0,9.84,0.138,67.1507,88.42,2.552,35.45,31.6326,9.875,,,3.5681232529781366
1545,3682.5,9.84,0.124,67.1014,103.355,2.568,37.644,33.4604,9.875,,,3.6281735789965412
1546,3683.0,9.832,0.128,67.0764,120.701,2.616,40.184,35.5654,9.875,,,3.6934689064477437
1547,3683.5,9.842,0.145,67.0754,131.78,2.651,42.496,37.4773,9.875,,,3.7494099538539687
1548,3684.0,9.854,0.161,67.3197,143.871,2.671,43.425,38.2452,9.875,,,3.7710353121271685
1549,3684.5,9.854,0.156,67.5494,155.217,2.678,43.517,38.3208,9.875,,,3.7731516663481126
1550,3685.0,9.857,0.16,67.6833,159.92,2.677,42.712,37.6584,9.875,,,3.754479911197885
1551,3685.5,9.854,0.18,67.759,138.217,2.681,39.488,34.9935,9.875,,,3.6759968282829227
1552,3686.0,9.856,0.196,67.8078,116.514,2.688,34.205,30.5948,9.875,,,3.532371832212961
1553,3686.5,9.854,0.203,67.862,115.376,2.693,30.003,27.0621,9.875,,,3.4012973766624888
1554,3687.0,9.855,0.2,67.928,121.454,2.694,29.713,26.8173,9.875,,,3.3915846604790953
1555,3687.5,9.859,0.199,67.9668,130.001,2.698,31.809,28.585,9.875,,,3.459749268611771
1556,3688.0,9.86,0.2,67.9542,139.175,2.708,33.239,29.7861,9.875,,,3.503723885298847
1557,3688.5,9.86,0.197,67.8999,144.377,2.714,33.171,29.729,9.875,,,3.5016760002283744
1558,3689.0,9.863,0.19,67.8079,144.82,2.701,31.609,28.4174,9.875,,,3.453441890168744
1559,3689.5,9.869,0.177,67.6936,142.35,2.678,30.991,27.8982,9.875,,,3.433696839752742
1560,3690.0,9.87,0.156,67.5899,141.941,2.661,34.27,30.6516,9.875,,,3.5342703358865175
1561,3690.5,9.87,0.133,67.5006,143.765,2.644,40.05,35.4617,9.875,,,3.6901286735143684
1562,3691.0,9.868,0.108,67.4565,143.365,2.639,53.908,47.0539,9.875,,,3.987278889906913
1563,3691.5,9.861,0.078,67.463,142.986,2.656,87.226,76.9376,9.875,,,4.468502451610158
1564,3692.0,9.86,0.082,67.0374,140.832,2.667,104.035,103.0617,9.875,,,4.644727380986545
1565,3692.5,9.86,0.097,66.1057,130.409,2.676,82.962,71.1982,9.875,,,4.418382671634536
1566,3693.0,9.86,0.113,65.8385,106.052,2.678,60.405,52.489,9.875,,,4.101071882971527
1567,3693.5,9.859,0.108,65.7284,81.696,2.661,50.018,43.7826,9.875,,,3.912382940643694
1568,3694.0,9.852,0.092,65.6612,73.074,2.647,47.205,41.4111,9.875,,,3.85449981918448
1569,3694.5,9.85,0.082,65.7437,79.851,2.635,60.75,52.7733,9.875,,,4.1067670822206574
1570,3695.0,9.842,0.078,65.2293,87.93,2.651,83.951,76.3733,9.875,,,4.430233295304897
1571,3695.5,9.832,0.09,65.0364,92.937,2.667,92.572,87.2785,9.875,,,4.527986720117416
1572,3696.0,9.822,0.103,65.4313,87.808,2.68,78.989,67.8995,9.875,,,4.369308602265833
1573,3696.5,9.812,0.114,64.8317,78.931,2.686,60.628,52.6577,9.875,,,4.104756832569411
1574,3697.0,9.803,0.111,63.7474,77.097,2.676,50.469,44.1465,9.875,,,3.921359286405133
1575,3697.5,9.793,0.086,62.14,81.256,2.673,52.561,45.9009,9.875,,,3.9619743998705554
1576,3698.0,9.784,0.062,60.0193,84.418,2.672,78.796,67.72,9.875,,,4.366862234154109
1577,3698.5,9.774,0.038,58.1199,82.291,2.692,122.689,103.5816,9.875,,,4.809652698146352
1578,3699.0,9.765,0.027,56.2693,76.314,2.695,179.352,149.082,9.875,,,5.1893503552960984
1579,3699.5,9.755,0.035,54.1833,66.484,2.68,197.316,183.1195,9.875,,,5.284806504520089
1580,3700.0,9.75,0.048,52.6464,54.307,2.675,129.77,109.2861,9.875,,,4.8657636527491395
1581,3700.5,9.749,0.059,51.8986,49.248,2.673,91.713,44.2216,9.875,,,4.518664135844796
1582,3701.0,9.759,0.062,51.8094,50.127,2.659,72.415,29.8412,9.875,,,4.28241346025282
1583,3701.5,9.784,0.065,52.311,52.886,2.67,63.414,54.9692,9.875,,,4.149684657255265
1584,3702.0,9.807,0.07,53.1071,56.886,2.674,63.555,55.0953,9.875,,,4.151905672746632
1585,3702.5,9.829,0.063,53.6268,60.292,2.682,82.781,71.0299,9.875,,,4.416198566460233
1586,3703.0,9.844,0.056,54.0567,63.553,2.685,116.574,98.6838,9.875,,,4.7585262644890305
1587,3703.5,9.849,0.052,54.0973,63.848,2.689,163.356,136.4236,9.875,,,5.0959318683183366
1588,3704.0,9.854,0.054,53.6988,56.709,2.688,160.603,134.2237,9.875,,,5.07893548128838
1589,3704.5,9.863,0.057,53.2012,52.286,2.691,135.949,114.3969,9.875,,,4.912279815405969
1590,3705.0,9.869,0.059,54.0211,51.994,2.684,124.569,105.1955,9.875,,,4.824859779250784
1591,3705.5,9.87,0.056,55.0363,53.851,2.676,127.08,107.231,9.875,,,4.8448168094013155
1592,3706.0,9.87,0.056,56.3144,55.539,2.67,132.816,111.8725,9.875,,,4.8889647117126795
1593,3706.5,9.87,0.062,57.8396,54.093,2.669,136.109,114.5332,9.875,,,4.913456035318242
1594,3707.0,9.873,0.076,59.7327,53.625,2.669,107.546,91.3577,9.875,,,4.67791866301838
1595,3707.5,9.884,0.09,61.8262,55.336,2.65,79.858,68.6476,9.875,,,4.380250057494777
1596,3708.0,9.908,0.107,63.9105,57.579,2.626,58.304,50.7475,9.875,,,4.065670701637493
1597,3708.5,9.951,0.139,64.9188,59.943,2.595,36.224,32.2982,9.875,,,3.589721882580718
1598,3709.0,10.016,0.171,65.7554,63.246,2.566,23.632,21.6682,9.875,,,3.162601725789024
1599,3709.5,10.109,0.203,66.6042,68.57,2.569,21.923,20.2173,9.875,,,3.087536314029028
1600,3710.0,10.169,0.196,67.4378,78.039,2.609,29.564,26.7675,9.875,,,3.38655740492264
1601,3710.5,10.173,0.183,67.7476,86.598,2.686,37.948,33.8091,9.875,,,3.6362168015306304
1602,3711.0,10.19,0.167,67.9469,90.946,2.69,45.562,40.1429,9.875,,,3.819074035771763
1603,3711.5,10.214,0.147,67.896,92.857,2.715,51.389,45.0783,9.875,,,3.9394241417760854
1604,3712.0,10.189,0.128,67.489,94.787,2.709,56.819,49.6337,9.875,,,4.039870776834352
1605,3712.5,10.118,0.125,67.1994,92.339,2.669,61.52,53.534,9.875,,,4.119362325197389
1606,3713.0,10.06,0.131,66.8935,85.071,2.659,61.56,53.535,9.875,,,4.120012308970678
1607,3713.5,10.031,0.141,66.6217,77.153,2.669,51.903,45.4205,9.875,,,3.9493765919694948
1608,3714.0,10.022,0.152,66.4797,77.153,2.666,41.105,36.3681,9.875,,,3.716129768604097
1609,3714.5,10.018,0.151,66.4205,78.854,2.653,35.984,32.1141,9.875,,,3.58307439521696
1610,3715.0,10.006,0.141,66.4647,83.417,2.643,35.602,31.791,9.875,,,3.5724018160552413
1611,3715.5,9.982,0.135,66.6646,93.171,2.634,37.684,33.5194,9.875,,,3.629235601186421
1612,3716.0,9.957,0.132,66.8347,98.651,2.631,41.083,37.9862,9.875,,,3.715594410631511
1613,3716.5,9.922,0.128,66.9608,94.425,2.632,44.081,41.0091,9.875,,,3.7860288506127433
1614,3717.0,9.883,0.122,67.003,90.733,2.63,46.455,40.7834,9.875,,,3.838484102093276
1615,3717.5,9.841,0.111,66.9604,94.851,2.617,51.231,47.5731,9.875,,,3.936344817573212
1616,3718.0,9.793,0.105,67.6695,101.568,2.607,58.92,58.5266,9.875,,,4.076180591594429
1617,3718.5,9.758,0.127,68.5677,98.551,2.614,61.448,63.0034,9.875,,,4.118191288696381
1618,3719.0,9.75,0.147,69.7152,91.143,2.618,58.84,60.6722,9.875,,,4.074821895733237
1619,3719.5,9.742,0.165,71.2775,83.245,2.607,52.195,53.2667,9.875,,,3.9549867048602616
1620,3720.0,9.739,0.181,71.4541,77.653,2.599,47.963,50.6099,9.875,,,3.870429880329783
1621,3720.5,9.746,0.195,71.4655,80.056,2.614,46.412,53.3736,9.875,,,3.837558046485299
1622,3721.0,9.765,0.202,71.3878,86.251,2.615,39.447,46.3661,9.875,,,3.6749579987728915
1623,3721.5,9.77,0.2,70.3465,89.627,2.601,30.1,34.3286,9.875,,,3.40452517175483
1624,3722.0,9.777,0.192,71.2328,92.746,2.571,21.583,23.1478,9.875,,,3.0719059677768334
1625,3722.5,9.78,0.18,71.7721,98.001,2.51,18.413,21.274,9.875,,,2.913056936885083
1626,3723.0,9.774,0.183,72.1134,92.665,2.47,16.97,22.1168,9.875,,,2.831447079246135
1627,3723.5,9.776,0.205,74.3864,83.371,2.456,15.433,21.704,9.875,,,2.7365080739186944
1628,3724.0,9.549,0.222,76.6432,75.698,2.437,12.947,18.8139,9.875,,,2.5608641010765103
1629,3724.5,9.244,0.236,79.2434,70.432,2.409,10.615,15.7301,9.875,,,2.3622680951552195
1630,3725.0,9.006,0.243,81.7805,72.09,2.373,8.49,12.2842,9.875,,,2.138889000323256
1631,3725.5,8.911,0.237,82.1944,68.101,2.361,6.908,9.2698,9.875,,,1.9326801602844321
1632,3726.0,8.9,0.228,82.3002,68.191,2.372,7.06,9.3391,9.875,,,1.9544450515051506
1633,3726.5,8.902,0.21,81.5363,74.87,2.385,8.176,11.0952,9.875,,,2.1012030334613487
1634,3727.0,8.913,0.18,79.457,79.494,2.4,9.592,13.3953,9.875,,,2.260929417725213
1635,3727.5,8.936,0.166,76.9873,83.282,2.419,11.246,16.2259,9.875,,,2.42001250987001
1636,3728.0,8.988,0.157,74.1999,87.491,2.43,12.992,19.5718,9.875,,,2.5643337834193223
1637,3728.5,9.074,0.143,71.3595,93.645,2.443,14.713,24.1904,9.875,,,2.68873145671581
1638,3729.0,9.184,0.126,68.9656,102.334,2.467,16.378,15.2402,9.875,,,2.7959389708479967
1639,3729.5,9.31,0.109,67.2726,111.282,2.506,18.162,16.8173,9.875,,,2.8993314992676367
1640,3730.0,9.427,0.095,66.4613,117.209,2.557,20.874,19.1878,9.875,,,3.03850436539786
1641,3730.5,9.419,0.083,66.4432,114.329,2.582,24.059,21.9235,9.875,,,3.18050914692301
1642,3731.0,9.384,0.073,66.4252,110.025,2.592,27.287,24.6667,9.875,,,3.3064103983000326
1643,3731.5,9.44,0.068,66.4071,105.077,2.596,32.719,29.2584,9.875,,,3.48795594892032
1644,3732.0,9.579,0.069,66.389,102.926,2.6,41.691,36.748,9.875,,,3.7302852781725546
1645,3732.5,9.696,0.073,66.3574,103.145,2.604,44.952,39.4701,9.875,,,3.805595253809897
1646,3733.0,9.744,0.08,66.8735,100.525,2.61,41.651,36.751,9.875,,,3.7293253779284674
1647,3733.5,9.754,0.091,67.2154,95.481,2.604,36.801,39.2471,9.875,,,3.605525018718725
1648,3734.0,9.758,0.113,67.451,88.251,2.595,33.264,31.9244,9.875,,,3.504475731115657
1649,3734.5,9.765,0.132,68.0278,76.272,2.598,32.638,29.2567,9.875,,,3.485477253708743
1650,3735.0,9.785,0.146,68.6839,63.609,2.623,36.682,34.5793,9.875,,,3.602286171528841
1651,3735.5,9.817,0.158,69.3607,52.657,2.636,44.312,45.6189,9.875,,,3.7912555207308025
1652,3736.0,9.859,0.175,69.8873,54.774,2.643,50.98,58.4586,9.875,,,3.9314333989479695
1653,3736.5,9.907,0.197,70.0375,63.932,2.642,55.143,70.9535,9.875,,,4.009929811079737
1654,3737.0,9.963,0.222,71.3111,72.056,2.62,52.051,71.3612,9.875,,,3.9522240071722936
1655,3737.5,10.031,0.25,74.1305,77.356,2.576,43.9,60.8615,9.875,,,3.7819143200811256
1656,3738.0,10.141,0.278,73.9234,79.052,2.512,34.529,45.6834,9.875,,,3.541799550658187
1657,3738.5,10.366,0.293,73.294,78.318,2.452,25.598,30.0975,9.875,,,3.2425142234336
1658,3739.0,11.028,0.291,72.7694,80.572,2.456,21.297,22.1586,9.875,,,3.0585662177253585
1659,3739.5,11.089,0.284,71.8152,87.883,2.425,20.745,19.3985,9.875,,,3.0323052537848314
1660,3740.0,11.104,0.277,70.9432,96.804,2.394,22.023,20.5203,9.875,,,3.092087361796754
1661,3740.5,10.913,0.271,69.0254,104.576,2.441,23.621,21.8679,9.875,,,3.1621361468755707
1662,3741.0,10.697,0.277,66.0629,110.919,2.539,25.199,23.1796,9.875,,,3.2268043111903224
1663,3741.5,10.544,0.254,66.0447,110.573,2.624,27.061,24.7387,9.875,,,3.2980935769748294
1664,3742.0,10.47,0.232,67.5679,105.647,2.635,30.849,27.9438,9.875,,,3.4291043349151633
1665,3742.5,10.451,0.212,68.779,100.531,2.648,37.646,37.5331,9.875,,,3.6282267069019865
1666,3743.0,10.456,0.211,69.7061,94.129,2.657,43.261,45.2867,9.875,,,3.7672515363002748
1667,3743.5,10.477,0.22,70.9491,84.204,2.646,44.543,47.0717,9.875,,,3.796455014747312
1668,3744.0,10.501,0.237,70.987,77.074,2.627,41.523,42.6324,9.875,,,3.726247490582675
1669,3744.5,10.544,0.249,70.941,75.567,2.622,37.029,36.6783,9.875,,,3.6117013894299013
1670,3745.0,10.653,0.257,70.7489,79.662,2.612,33.047,31.8529,9.875,,,3.497930790619463
1671,3745.5,10.801,0.264,68.9388,85.721,2.617,30.154,27.4536,9.875,,,3.4063175843567266
1672,3746.0,10.938,0.238,67.7822,91.337,2.63,28.87,26.3971,9.875,,,3.3628029936748436
1673,3746.5,10.902,0.22,66.8275,95.351,2.632,28.71,26.2497,9.875,,,3.3572454941329726
1674,3747.0,10.819,0.222,65.8429,98.165,2.617,31.126,28.2866,9.875,,,3.438043482782818
1675,3747.5,10.792,0.205,65.8263,99.648,2.608,33.074,29.9311,9.875,,,3.4987474752280048
1676,3748.0,10.792,0.199,66.9629,98.046,2.596,33.379,30.1893,9.875,,,3.5079269597262197
1677,3748.5,10.804,0.194,68.5361,90.78,2.583,33.799,30.5485,9.875,,,3.5204312162524882
1678,3749.0,10.819,0.195,69.9679,86.98,2.587,34.689,31.3057,9.875,,,3.5464226338149345
